carnegie_id,AffiliationId,year,student.grad_students
139959.0,165733156.0,2016,8623.0
139959.0,165733156.0,2017,8758.0
139959.0,165733156.0,2018,9041.0
139959.0,165733156.0,2019,9072.0
139959.0,165733156.0,2020,9382.0
139959.0,165733156.0,2021,9952.0
140234.0,59769168.0,2001,14.0
140234.0,59769168.0,2002,49.0
140234.0,59769168.0,2003,49.0
140234.0,59769168.0,2004,51.0
140234.0,59769168.0,2005,60.0
140234.0,59769168.0,2006,78.0
140234.0,59769168.0,2007,93.0
140234.0,59769168.0,2008,118.0
140234.0,59769168.0,2009,162.0
140234.0,59769168.0,2010,160.0
140234.0,59769168.0,2011,99.0
140234.0,59769168.0,2012,68.0
140234.0,59769168.0,2013,84.0
140234.0,59769168.0,2014,84.0
140234.0,59769168.0,2015,116.0
140234.0,59769168.0,2016,120.0
140234.0,59769168.0,2017,112.0
140234.0,59769168.0,2018,152.0
140234.0,59769168.0,2019,123.0
140234.0,59769168.0,2020,104.0
140234.0,59769168.0,2021,60.0
140447.0,150149174.0,2001,436.0
140447.0,150149174.0,2002,638.0
140447.0,150149174.0,2003,608.0
140447.0,150149174.0,2004,1131.0
140447.0,150149174.0,2005,1221.0
140447.0,150149174.0,2006,1313.0
140447.0,150149174.0,2007,1493.0
140447.0,150149174.0,2008,3219.0
140447.0,150149174.0,2009,3541.0
140447.0,150149174.0,2010,3727.0
140447.0,150149174.0,2011,3925.0
140447.0,150149174.0,2012,3906.0
140447.0,150149174.0,2013,3932.0
140447.0,150149174.0,2014,3982.0
140447.0,150149174.0,2015,3933.0
140447.0,150149174.0,2016,3909.0
140447.0,150149174.0,2017,3906.0
140447.0,150149174.0,2018,3943.0
140447.0,150149174.0,2019,3875.0
140447.0,150149174.0,2020,4095.0
140447.0,150149174.0,2021,4068.0
140553.0,85230861.0,2001,
140553.0,85230861.0,2001,
140553.0,85230861.0,2002,
140553.0,85230861.0,2002,
140553.0,85230861.0,2003,
140553.0,85230861.0,2003,
140553.0,85230861.0,2004,
140553.0,85230861.0,2004,
140553.0,85230861.0,2005,
140553.0,85230861.0,2005,
140553.0,85230861.0,2006,
140553.0,85230861.0,2006,
140553.0,85230861.0,2007,
140553.0,85230861.0,2007,
140553.0,85230861.0,2008,
140553.0,85230861.0,2008,
140553.0,85230861.0,2009,
140553.0,85230861.0,2009,
140553.0,85230861.0,2010,
140553.0,85230861.0,2010,
140553.0,85230861.0,2011,
140553.0,85230861.0,2011,
140553.0,85230861.0,2012,
140553.0,85230861.0,2012,
140553.0,85230861.0,2013,
140553.0,85230861.0,2013,
140553.0,85230861.0,2014,
140553.0,85230861.0,2014,
140553.0,85230861.0,2015,
140553.0,85230861.0,2015,
140553.0,85230861.0,2016,
140553.0,85230861.0,2016,
140553.0,85230861.0,2017,
140553.0,85230861.0,2017,
140553.0,85230861.0,2018,
140553.0,85230861.0,2018,
140553.0,85230861.0,2019,
140553.0,85230861.0,2019,
140553.0,85230861.0,2020,
140553.0,85230861.0,2020,
140553.0,85230861.0,2021,
140553.0,85230861.0,2021,
140562.0,6332465.0,2001,10.0
140562.0,6332465.0,2002,59.0
140562.0,6332465.0,2003,54.0
140562.0,6332465.0,2004,62.0
140562.0,6332465.0,2005,76.0
140562.0,6332465.0,2006,76.0
140562.0,6332465.0,2007,84.0
140562.0,6332465.0,2008,105.0
140562.0,6332465.0,2009,326.0
140562.0,6332465.0,2010,329.0
140562.0,6332465.0,2011,344.0
140562.0,6332465.0,2012,360.0
140562.0,6332465.0,2013,372.0
140562.0,6332465.0,2014,398.0
140562.0,6332465.0,2015,452.0
140562.0,6332465.0,2016,480.0
140562.0,6332465.0,2017,520.0
140562.0,6332465.0,2018,542.0
140562.0,6332465.0,2019,605.0
140562.0,6332465.0,2020,665.0
140562.0,6332465.0,2021,753.0
140696.0,182192344.0,2001,62.0
140696.0,182192344.0,2002,78.0
140696.0,182192344.0,2003,90.0
140696.0,182192344.0,2004,81.0
140696.0,182192344.0,2005,65.0
140696.0,182192344.0,2006,45.0
140696.0,182192344.0,2007,62.0
140696.0,182192344.0,2008,54.0
140696.0,182192344.0,2009,69.0
140696.0,182192344.0,2010,72.0
140696.0,182192344.0,2011,50.0
140696.0,182192344.0,2012,26.0
140696.0,182192344.0,2013,9.0
140696.0,182192344.0,2014,
140696.0,182192344.0,2015,
140696.0,182192344.0,2016,
140696.0,182192344.0,2017,
140696.0,182192344.0,2018,
140696.0,182192344.0,2019,
140696.0,182192344.0,2020,
140696.0,182192344.0,2021,
140951.0,175327997.0,2001,76.0
140951.0,175327997.0,2002,737.0
140951.0,175327997.0,2003,889.0
140951.0,175327997.0,2004,1035.0
140951.0,175327997.0,2005,1220.0
140951.0,175327997.0,2006,1323.0
140951.0,175327997.0,2007,1447.0
140951.0,175327997.0,2008,1443.0
140951.0,175327997.0,2009,1718.0
140951.0,175327997.0,2010,1968.0
140951.0,175327997.0,2011,2098.0
140951.0,175327997.0,2012,2219.0
140951.0,175327997.0,2013,2268.0
140951.0,175327997.0,2014,2255.0
140951.0,175327997.0,2015,2250.0
140951.0,175327997.0,2016,2359.0
140951.0,175327997.0,2017,2489.0
140951.0,175327997.0,2018,2578.0
140951.0,175327997.0,2019,2673.0
140951.0,175327997.0,2020,2586.0
140951.0,175327997.0,2021,2864.0
140960.0,159289790.0,2001,51.0
140960.0,159289790.0,2002,142.0
140960.0,159289790.0,2003,157.0
140960.0,159289790.0,2004,135.0
140960.0,159289790.0,2005,116.0
140960.0,159289790.0,2006,132.0
140960.0,159289790.0,2007,128.0
140960.0,159289790.0,2008,116.0
140960.0,159289790.0,2009,134.0
140960.0,159289790.0,2010,139.0
140960.0,159289790.0,2011,166.0
140960.0,159289790.0,2012,169.0
140960.0,159289790.0,2013,170.0
140960.0,159289790.0,2014,146.0
140960.0,159289790.0,2015,155.0
140960.0,159289790.0,2016,183.0
140960.0,159289790.0,2017,190.0
140960.0,159289790.0,2018,182.0
140960.0,159289790.0,2019,186.0
140960.0,159289790.0,2020,243.0
140960.0,159289790.0,2021,247.0
141060.0,118458328.0,2001,
141060.0,118458328.0,2002,
141060.0,118458328.0,2003,
141060.0,118458328.0,2004,
141060.0,118458328.0,2005,
141060.0,118458328.0,2006,
141060.0,118458328.0,2007,
141060.0,118458328.0,2008,
141060.0,118458328.0,2009,
141060.0,118458328.0,2010,
141060.0,118458328.0,2011,
141060.0,118458328.0,2012,
141060.0,118458328.0,2013,
141060.0,118458328.0,2014,
141060.0,118458328.0,2015,
141060.0,118458328.0,2016,
141060.0,118458328.0,2017,
141060.0,118458328.0,2018,
141060.0,118458328.0,2019,
141060.0,118458328.0,2020,
141060.0,118458328.0,2021,
141334.0,5950314.0,2001,1469.0
141334.0,5950314.0,2002,2012.0
141334.0,5950314.0,2003,2210.0
141334.0,5950314.0,2004,1937.0
141334.0,5950314.0,2005,1808.0
141334.0,5950314.0,2006,1688.0
141334.0,5950314.0,2007,1835.0
141334.0,5950314.0,2008,2022.0
141334.0,5950314.0,2009,1878.0
141334.0,5950314.0,2010,1576.0
141334.0,5950314.0,2011,1617.0
141334.0,5950314.0,2012,1806.0
141334.0,5950314.0,2013,1970.0
141334.0,5950314.0,2014,1957.0
141334.0,5950314.0,2015,2081.0
141334.0,5950314.0,2016,2153.0
141334.0,5950314.0,2017,2291.0
141334.0,5950314.0,2018,2598.0
141334.0,5950314.0,2019,2827.0
141334.0,5950314.0,2020,3088.0
141334.0,5950314.0,2021,3149.0
141565.0,35722693.0,2001,130.0
141565.0,35722693.0,2002,136.0
141565.0,35722693.0,2003,86.0
141565.0,35722693.0,2004,106.0
141565.0,35722693.0,2005,208.0
141565.0,35722693.0,2006,231.0
141565.0,35722693.0,2007,217.0
141565.0,35722693.0,2008,241.0
141565.0,35722693.0,2009,530.0
141565.0,35722693.0,2010,617.0
141565.0,35722693.0,2011,610.0
141565.0,35722693.0,2012,589.0
141565.0,35722693.0,2013,586.0
141565.0,35722693.0,2014,562.0
141565.0,35722693.0,2015,569.0
141565.0,35722693.0,2016,591.0
141565.0,35722693.0,2017,568.0
141565.0,35722693.0,2018,590.0
141565.0,35722693.0,2019,554.0
141565.0,35722693.0,2020,494.0
141565.0,35722693.0,2021,480.0
141574.0,117965899.0,2001,2807.0
141574.0,117965899.0,2002,5341.0
141574.0,117965899.0,2003,5496.0
141574.0,117965899.0,2004,5699.0
141574.0,117965899.0,2005,5652.0
141574.0,117965899.0,2006,5679.0
141574.0,117965899.0,2007,5584.0
141574.0,117965899.0,2008,5811.0
141574.0,117965899.0,2009,6483.0
141574.0,117965899.0,2010,6425.0
141574.0,117965899.0,2011,6027.0
141574.0,117965899.0,2012,5771.0
141574.0,117965899.0,2013,5507.0
141574.0,117965899.0,2014,5381.0
141574.0,117965899.0,2015,5176.0
141574.0,117965899.0,2016,4924.0
141574.0,117965899.0,2017,4731.0
141574.0,117965899.0,2018,4742.0
141574.0,117965899.0,2019,4859.0
141574.0,117965899.0,2020,4822.0
141574.0,117965899.0,2021,4978.0
141644.0,149581226.0,2001,583.0
141644.0,149581226.0,2002,1238.0
141644.0,149581226.0,2003,1165.0
141644.0,149581226.0,2004,1185.0
141644.0,149581226.0,2005,1135.0
141644.0,149581226.0,2006,1224.0
141644.0,149581226.0,2007,1268.0
141644.0,149581226.0,2008,1180.0
141644.0,149581226.0,2009,1207.0
141644.0,149581226.0,2010,1281.0
141644.0,149581226.0,2011,1331.0
141644.0,149581226.0,2012,1295.0
141644.0,149581226.0,2013,1154.0
141644.0,149581226.0,2014,992.0
141644.0,149581226.0,2015,788.0
141644.0,149581226.0,2016,645.0
141644.0,149581226.0,2017,586.0
141644.0,149581226.0,2018,541.0
141644.0,149581226.0,2019,475.0
141644.0,149581226.0,2020,443.0
141644.0,149581226.0,2021,520.0
141796.0,54623706.0,2001,
141796.0,54623706.0,2002,
141796.0,54623706.0,2003,
141796.0,54623706.0,2004,
141796.0,54623706.0,2005,
141796.0,54623706.0,2006,
141796.0,54623706.0,2007,
141796.0,54623706.0,2008,
141796.0,54623706.0,2009,
141796.0,54623706.0,2010,
141796.0,54623706.0,2011,
141796.0,54623706.0,2012,
141796.0,54623706.0,2013,
141796.0,54623706.0,2014,
141796.0,54623706.0,2015,
141796.0,54623706.0,2016,
141796.0,54623706.0,2017,
141796.0,54623706.0,2018,
141796.0,54623706.0,2019,
141796.0,54623706.0,2020,
141796.0,54623706.0,2021,
141811.0,130154026.0,2001,
141811.0,130154026.0,2002,
141811.0,130154026.0,2003,
141811.0,130154026.0,2004,
141811.0,130154026.0,2005,
141811.0,130154026.0,2006,
141811.0,130154026.0,2007,
141811.0,130154026.0,2008,
141811.0,130154026.0,2009,
141811.0,130154026.0,2010,
141811.0,130154026.0,2011,
141811.0,130154026.0,2012,
141811.0,130154026.0,2013,
141811.0,130154026.0,2014,
141811.0,130154026.0,2015,
141811.0,130154026.0,2016,
141811.0,130154026.0,2017,
141811.0,130154026.0,2018,
141811.0,130154026.0,2019,
141811.0,130154026.0,2020,
141811.0,130154026.0,2021,
141839.0,2802684530.0,2001,
141839.0,2802684530.0,2002,
141839.0,2802684530.0,2003,
141839.0,2802684530.0,2004,
141839.0,2802684530.0,2005,
141839.0,2802684530.0,2006,
141839.0,2802684530.0,2007,
141839.0,2802684530.0,2008,
141839.0,2802684530.0,2009,
141839.0,2802684530.0,2010,
141839.0,2802684530.0,2011,
141839.0,2802684530.0,2012,
141839.0,2802684530.0,2013,
141839.0,2802684530.0,2014,
141839.0,2802684530.0,2015,
141839.0,2802684530.0,2016,
141839.0,2802684530.0,2017,
141839.0,2802684530.0,2018,
141839.0,2802684530.0,2019,
141839.0,2802684530.0,2020,
141839.0,2802684530.0,2021,
141981.0,25390106.0,2001,
141981.0,25390106.0,2002,
141981.0,25390106.0,2003,
141981.0,25390106.0,2004,
141981.0,25390106.0,2005,
141981.0,25390106.0,2006,
141981.0,25390106.0,2007,
141981.0,25390106.0,2008,
141981.0,25390106.0,2009,
141981.0,25390106.0,2010,
141981.0,25390106.0,2011,
141981.0,25390106.0,2012,
141981.0,25390106.0,2013,
141981.0,25390106.0,2014,
141981.0,25390106.0,2015,
141981.0,25390106.0,2016,
141981.0,25390106.0,2017,
141981.0,25390106.0,2018,
141981.0,25390106.0,2019,
141981.0,25390106.0,2020,
141981.0,25390106.0,2021,
142115.0,120156002.0,2001,1232.0
142115.0,120156002.0,2002,1811.0
142115.0,120156002.0,2003,1781.0
142115.0,120156002.0,2004,1612.0
142115.0,120156002.0,2005,1485.0
142115.0,120156002.0,2006,1789.0
142115.0,120156002.0,2007,1850.0
142115.0,120156002.0,2008,2093.0
142115.0,120156002.0,2009,2240.0
142115.0,120156002.0,2010,2643.0
142115.0,120156002.0,2011,2295.0
142115.0,120156002.0,2012,2867.0
142115.0,120156002.0,2013,2955.0
142115.0,120156002.0,2014,2894.0
142115.0,120156002.0,2015,2983.0
142115.0,120156002.0,2016,3668.0
142115.0,120156002.0,2017,3377.0
142115.0,120156002.0,2018,3471.0
142115.0,120156002.0,2019,3321.0
142115.0,120156002.0,2020,3306.0
142115.0,120156002.0,2021,3390.0
142276.0,106969075.0,2001,1603.0
142276.0,106969075.0,2002,1790.0
142276.0,106969075.0,2003,1938.0
142276.0,106969075.0,2004,1877.0
142276.0,106969075.0,2005,2078.0
142276.0,106969075.0,2006,1795.0
142276.0,106969075.0,2007,1939.0
142276.0,106969075.0,2008,1863.0
142276.0,106969075.0,2009,2235.0
142276.0,106969075.0,2010,2059.0
142276.0,106969075.0,2011,2016.0
142276.0,106969075.0,2012,1947.0
142276.0,106969075.0,2013,1908.0
142276.0,106969075.0,2014,1912.0
142276.0,106969075.0,2015,1878.0
142276.0,106969075.0,2016,1950.0
142276.0,106969075.0,2017,1936.0
142276.0,106969075.0,2018,1962.0
142276.0,106969075.0,2019,2049.0
142276.0,106969075.0,2020,2191.0
142276.0,106969075.0,2021,2317.0
142285.0,155093810.0,2001,1672.0
142285.0,155093810.0,2002,2851.0
142285.0,155093810.0,2003,3083.0
142285.0,155093810.0,2004,3081.0
142285.0,155093810.0,2005,2657.0
142285.0,155093810.0,2006,2281.0
142285.0,155093810.0,2007,2291.0
142285.0,155093810.0,2008,2224.0
142285.0,155093810.0,2009,2614.0
142285.0,155093810.0,2010,2729.0
142285.0,155093810.0,2011,2726.0
142285.0,155093810.0,2012,2491.0
142285.0,155093810.0,2013,2484.0
142285.0,155093810.0,2014,2419.0
142285.0,155093810.0,2015,2256.0
142285.0,155093810.0,2016,2194.0
142285.0,155093810.0,2017,2187.0
142285.0,155093810.0,2018,2273.0
142285.0,155093810.0,2019,2534.0
142285.0,155093810.0,2020,2425.0
142285.0,155093810.0,2021,2672.0
142328.0,157609188.0,2001,
142328.0,157609188.0,2002,
142328.0,157609188.0,2003,
142328.0,157609188.0,2004,
142328.0,157609188.0,2005,
142328.0,157609188.0,2006,
142328.0,157609188.0,2007,
142328.0,157609188.0,2008,
142328.0,157609188.0,2009,
142328.0,157609188.0,2010,
142328.0,157609188.0,2011,
142328.0,157609188.0,2012,
142328.0,157609188.0,2013,
142328.0,157609188.0,2014,
142328.0,157609188.0,2015,
142328.0,157609188.0,2016,
142328.0,157609188.0,2017,
142328.0,157609188.0,2018,
142328.0,157609188.0,2019,
142328.0,157609188.0,2020,
142328.0,157609188.0,2021,1.0
143358.0,24648388.0,2001,641.0
143358.0,24648388.0,2002,908.0
143358.0,24648388.0,2003,832.0
143358.0,24648388.0,2004,754.0
143358.0,24648388.0,2005,785.0
143358.0,24648388.0,2006,811.0
143358.0,24648388.0,2007,837.0
143358.0,24648388.0,2008,798.0
143358.0,24648388.0,2009,739.0
143358.0,24648388.0,2010,746.0
143358.0,24648388.0,2011,690.0
143358.0,24648388.0,2012,579.0
143358.0,24648388.0,2013,605.0
143358.0,24648388.0,2014,712.0
143358.0,24648388.0,2015,899.0
143358.0,24648388.0,2016,1125.0
143358.0,24648388.0,2017,1195.0
143358.0,24648388.0,2018,1276.0
143358.0,24648388.0,2019,1293.0
143358.0,24648388.0,2020,1281.0
143358.0,24648388.0,2021,1257.0
144050.0,40347166.0,2001,2313.0
144050.0,40347166.0,2002,7886.0
144050.0,40347166.0,2003,8480.0
144050.0,40347166.0,2004,8262.0
144050.0,40347166.0,2005,8407.0
144050.0,40347166.0,2006,8367.0
144050.0,40347166.0,2007,8501.0
144050.0,40347166.0,2008,8658.0
144050.0,40347166.0,2009,9980.0
144050.0,40347166.0,2010,9882.0
144050.0,40347166.0,2011,9577.0
144050.0,40347166.0,2012,9627.0
144050.0,40347166.0,2013,9345.0
144050.0,40347166.0,2014,9359.0
144050.0,40347166.0,2015,9508.0
144050.0,40347166.0,2016,9774.0
144050.0,40347166.0,2017,9917.0
144050.0,40347166.0,2018,10370.0
144050.0,40347166.0,2019,10561.0
144050.0,40347166.0,2020,10778.0
144050.0,40347166.0,2021,11196.0
144351.0,19406000.0,2001,492.0
144351.0,19406000.0,2002,517.0
144351.0,19406000.0,2003,503.0
144351.0,19406000.0,2004,922.0
144351.0,19406000.0,2005,1751.0
144351.0,19406000.0,2006,2636.0
144351.0,19406000.0,2007,3005.0
144351.0,19406000.0,2008,3032.0
144351.0,19406000.0,2009,3779.0
144351.0,19406000.0,2010,3847.0
144351.0,19406000.0,2011,3683.0
144351.0,19406000.0,2012,3939.0
144351.0,19406000.0,2013,3682.0
144351.0,19406000.0,2014,3500.0
144351.0,19406000.0,2015,3729.0
144351.0,19406000.0,2016,4073.0
144351.0,19406000.0,2017,4297.0
144351.0,19406000.0,2018,4494.0
144351.0,19406000.0,2019,4617.0
144351.0,19406000.0,2020,4953.0
144351.0,19406000.0,2021,4648.0
144740.0,118353179.0,2001,3531.0
144740.0,118353179.0,2002,7860.0
144740.0,118353179.0,2003,7898.0
144740.0,118353179.0,2004,7651.0
144740.0,118353179.0,2005,7226.0
144740.0,118353179.0,2006,7177.0
144740.0,118353179.0,2007,7387.0
144740.0,118353179.0,2008,7541.0
144740.0,118353179.0,2009,8873.0
144740.0,118353179.0,2010,9093.0
144740.0,118353179.0,2011,9014.0
144740.0,118353179.0,2012,8468.0
144740.0,118353179.0,2013,7994.0
144740.0,118353179.0,2014,7646.0
144740.0,118353179.0,2015,7578.0
144740.0,118353179.0,2016,7703.0
144740.0,118353179.0,2017,7953.0
144740.0,118353179.0,2018,7930.0
144740.0,118353179.0,2019,7850.0
144740.0,118353179.0,2020,7777.0
144740.0,118353179.0,2021,7376.0
144892.0,153871386.0,2001,899.0
144892.0,153871386.0,2002,1635.0
144892.0,153871386.0,2003,1677.0
144892.0,153871386.0,2004,1723.0
144892.0,153871386.0,2005,1754.0
144892.0,153871386.0,2006,1757.0
144892.0,153871386.0,2007,1769.0
144892.0,153871386.0,2008,1779.0
144892.0,153871386.0,2009,1741.0
144892.0,153871386.0,2010,1660.0
144892.0,153871386.0,2011,1521.0
144892.0,153871386.0,2012,1442.0
144892.0,153871386.0,2013,1428.0
144892.0,153871386.0,2014,1273.0
144892.0,153871386.0,2015,1318.0
144892.0,153871386.0,2016,1458.0
144892.0,153871386.0,2017,1462.0
144892.0,153871386.0,2018,1514.0
144892.0,153871386.0,2019,1577.0
144892.0,153871386.0,2020,1657.0
144892.0,153871386.0,2021,1705.0
145558.0,189273616.0,2001,82.0
145558.0,189273616.0,2002,602.0
145558.0,189273616.0,2003,627.0
145558.0,189273616.0,2004,619.0
145558.0,189273616.0,2005,619.0
145558.0,189273616.0,2006,620.0
145558.0,189273616.0,2007,612.0
145558.0,189273616.0,2008,675.0
145558.0,189273616.0,2009,1915.0
145558.0,189273616.0,2010,1937.0
145558.0,189273616.0,2011,2026.0
145558.0,189273616.0,2012,2084.0
145558.0,189273616.0,2013,2157.0
145558.0,189273616.0,2014,2191.0
145558.0,189273616.0,2015,2214.0
145558.0,189273616.0,2016,2163.0
145558.0,189273616.0,2017,2145.0
145558.0,189273616.0,2018,2121.0
145558.0,189273616.0,2019,2102.0
145558.0,189273616.0,2020,2099.0
145558.0,189273616.0,2021,2051.0
145600.0,39422238.0,2001,2904.0
145600.0,39422238.0,2002,7320.0
145600.0,39422238.0,2003,7430.0
145600.0,39422238.0,2004,7193.0
145600.0,39422238.0,2005,7404.0
145600.0,39422238.0,2006,7314.0
145600.0,39422238.0,2007,7718.0
145600.0,39422238.0,2008,7842.0
145600.0,39422238.0,2009,10796.0
145600.0,39422238.0,2010,11044.0
145600.0,39422238.0,2011,11166.0
145600.0,39422238.0,2012,11197.0
145600.0,39422238.0,2013,11367.0
145600.0,39422238.0,2014,11251.0
145600.0,39422238.0,2015,11473.0
145600.0,39422238.0,2016,11161.0
145600.0,39422238.0,2017,11091.0
145600.0,39422238.0,2018,10900.0
145600.0,39422238.0,2019,10683.0
145600.0,39422238.0,2020,11597.0
145600.0,39422238.0,2021,11920.0
145637.0,157725225.0,2001,2420.0
145637.0,157725225.0,2002,9998.0
145637.0,157725225.0,2003,10167.0
145637.0,157725225.0,2004,9985.0
145637.0,157725225.0,2005,10000.0
145637.0,157725225.0,2006,10221.0
145637.0,157725225.0,2007,10421.0
145637.0,157725225.0,2008,10797.0
145637.0,157725225.0,2009,12404.0
145637.0,157725225.0,2010,12322.0
145637.0,157725225.0,2011,12151.0
145637.0,157725225.0,2012,12239.0
145637.0,157725225.0,2013,12247.0
145637.0,157725225.0,2014,12181.0
145637.0,157725225.0,2015,12474.0
145637.0,157725225.0,2016,13019.0
145637.0,157725225.0,2017,14261.0
145637.0,157725225.0,2018,15787.0
145637.0,157725225.0,2019,17485.0
145637.0,157725225.0,2020,18996.0
145637.0,157725225.0,2021,21828.0
145646.0,184616310.0,2001,
145646.0,184616310.0,2002,
145646.0,184616310.0,2003,
145646.0,184616310.0,2004,
145646.0,184616310.0,2005,
145646.0,184616310.0,2006,
145646.0,184616310.0,2007,
145646.0,184616310.0,2008,
145646.0,184616310.0,2009,
145646.0,184616310.0,2010,
145646.0,184616310.0,2011,
145646.0,184616310.0,2012,
145646.0,184616310.0,2013,
145646.0,184616310.0,2014,
145646.0,184616310.0,2015,
145646.0,184616310.0,2016,
145646.0,184616310.0,2017,
145646.0,184616310.0,2018,
145646.0,184616310.0,2019,
145646.0,184616310.0,2020,
145646.0,184616310.0,2021,
145725.0,180949307.0,2001,1970.0
145725.0,180949307.0,2002,3333.0
145725.0,180949307.0,2003,3238.0
145725.0,180949307.0,2004,3216.0
145725.0,180949307.0,2005,3209.0
145725.0,180949307.0,2006,3354.0
145725.0,180949307.0,2007,3726.0
145725.0,180949307.0,2008,3856.0
145725.0,180949307.0,2009,5042.0
145725.0,180949307.0,2010,5172.0
145725.0,180949307.0,2011,5073.0
145725.0,180949307.0,2012,4883.0
145725.0,180949307.0,2013,4924.0
145725.0,180949307.0,2014,4799.0
145725.0,180949307.0,2015,4803.0
145725.0,180949307.0,2016,4786.0
145725.0,180949307.0,2017,4264.0
145725.0,180949307.0,2018,3727.0
145725.0,180949307.0,2019,3371.0
145725.0,180949307.0,2020,3203.0
145725.0,180949307.0,2021,3488.0
145813.0,47301684.0,2001,1738.0
145813.0,47301684.0,2002,2830.0
145813.0,47301684.0,2003,2763.0
145813.0,47301684.0,2004,2879.0
145813.0,47301684.0,2005,2795.0
145813.0,47301684.0,2006,2636.0
145813.0,47301684.0,2007,2571.0
145813.0,47301684.0,2008,2734.0
145813.0,47301684.0,2009,2795.0
145813.0,47301684.0,2010,2820.0
145813.0,47301684.0,2011,2716.0
145813.0,47301684.0,2012,2449.0
145813.0,47301684.0,2013,2523.0
145813.0,47301684.0,2014,2460.0
145813.0,47301684.0,2015,2334.0
145813.0,47301684.0,2016,2396.0
145813.0,47301684.0,2017,2454.0
145813.0,47301684.0,2018,2528.0
145813.0,47301684.0,2019,2628.0
145813.0,47301684.0,2020,2733.0
145813.0,47301684.0,2021,2559.0
146427.0,42387498.0,2001,
146427.0,42387498.0,2002,
146427.0,42387498.0,2003,
146427.0,42387498.0,2004,
146427.0,42387498.0,2005,
146427.0,42387498.0,2006,
146427.0,42387498.0,2007,
146427.0,42387498.0,2008,
146427.0,42387498.0,2009,
146427.0,42387498.0,2010,
146427.0,42387498.0,2011,
146427.0,42387498.0,2012,
146427.0,42387498.0,2013,
146427.0,42387498.0,2014,
146427.0,42387498.0,2015,
146427.0,42387498.0,2016,
146427.0,42387498.0,2017,
146427.0,42387498.0,2018,
146427.0,42387498.0,2019,
146427.0,42387498.0,2020,
146427.0,42387498.0,2021,
146481.0,162514690.0,2001,15.0
146481.0,162514690.0,2002,22.0
146481.0,162514690.0,2003,12.0
146481.0,162514690.0,2004,17.0
146481.0,162514690.0,2005,17.0
146481.0,162514690.0,2006,26.0
146481.0,162514690.0,2007,20.0
146481.0,162514690.0,2008,19.0
146481.0,162514690.0,2009,17.0
146481.0,162514690.0,2010,17.0
146481.0,162514690.0,2011,19.0
146481.0,162514690.0,2012,18.0
146481.0,162514690.0,2013,28.0
146481.0,162514690.0,2014,19.0
146481.0,162514690.0,2015,28.0
146481.0,162514690.0,2016,38.0
146481.0,162514690.0,2017,34.0
146481.0,162514690.0,2018,20.0
146481.0,162514690.0,2019,24.0
146481.0,162514690.0,2020,25.0
146481.0,162514690.0,2021,29.0
146719.0,1925986.0,2001,2306.0
146719.0,1925986.0,2002,4158.0
146719.0,1925986.0,2003,4005.0
146719.0,1925986.0,2004,4179.0
146719.0,1925986.0,2005,4089.0
146719.0,1925986.0,2006,4026.0
146719.0,1925986.0,2007,4145.0
146719.0,1925986.0,2008,4059.0
146719.0,1925986.0,2009,5802.0
146719.0,1925986.0,2010,6204.0
146719.0,1925986.0,2011,6184.0
146719.0,1925986.0,2012,5997.0
146719.0,1925986.0,2013,5789.0
146719.0,1925986.0,2014,5580.0
146719.0,1925986.0,2015,5358.0
146719.0,1925986.0,2016,5293.0
146719.0,1925986.0,2017,5253.0
146719.0,1925986.0,2018,5088.0
146719.0,1925986.0,2019,4919.0
146719.0,1925986.0,2020,5281.0
146719.0,1925986.0,2021,5679.0
147536.0,194163208.0,2001,3086.0
147536.0,194163208.0,2002,4861.0
147536.0,194163208.0,2003,5131.0
147536.0,194163208.0,2004,5320.0
147536.0,194163208.0,2005,5185.0
147536.0,194163208.0,2006,5221.0
147536.0,194163208.0,2007,5064.0
147536.0,194163208.0,2008,5307.0
147536.0,194163208.0,2009,4913.0
147536.0,194163208.0,2010,4674.0
147536.0,194163208.0,2011,4242.0
147536.0,194163208.0,2012,3740.0
147536.0,194163208.0,2013,3387.0
147536.0,194163208.0,2014,3241.0
147536.0,194163208.0,2015,3078.0
147536.0,194163208.0,2016,3056.0
147536.0,194163208.0,2017,3035.0
147536.0,194163208.0,2018,2941.0
147536.0,194163208.0,2019,3642.0
147536.0,194163208.0,2020,3798.0
147536.0,194163208.0,2021,3708.0
147660.0,45536552.0,2001,370.0
147660.0,45536552.0,2002,417.0
147660.0,45536552.0,2003,372.0
147660.0,45536552.0,2004,341.0
147660.0,45536552.0,2005,339.0
147660.0,45536552.0,2006,320.0
147660.0,45536552.0,2007,327.0
147660.0,45536552.0,2008,338.0
147660.0,45536552.0,2009,276.0
147660.0,45536552.0,2010,296.0
147660.0,45536552.0,2011,260.0
147660.0,45536552.0,2012,287.0
147660.0,45536552.0,2013,251.0
147660.0,45536552.0,2014,261.0
147660.0,45536552.0,2015,229.0
147660.0,45536552.0,2016,233.0
147660.0,45536552.0,2017,196.0
147660.0,45536552.0,2018,247.0
147660.0,45536552.0,2019,273.0
147660.0,45536552.0,2020,357.0
147660.0,45536552.0,2021,324.0
147703.0,102502594.0,2001,4248.0
147703.0,102502594.0,2002,6513.0
147703.0,102502594.0,2003,6651.0
147703.0,102502594.0,2004,6463.0
147703.0,102502594.0,2005,6408.0
147703.0,102502594.0,2006,6182.0
