carnegie_id,AffiliationId,year,student.demographics.student_faculty_ratio,student.demographics.faculty.race_ethnicity.two_or_more,student.demographics.faculty.race_ethnicity.aian,student.demographics.faculty.race_ethnicity.asian,student.demographics.faculty.race_ethnicity.black,student.demographics.faculty.race_ethnicity.hispanic,student.demographics.faculty.race_ethnicity.nhpi,student.demographics.faculty.race_ethnicity.non_resident_alien,student.demographics.faculty.race_ethnicity.unknown,student.demographics.faculty.race_ethnicity.white,student.demographics.faculty.men,student.demographics.faculty.women
163046.0,165556055.0,2001,,,0.0,0.0453,0.0302,0.0151,,0.0,0.0,0.9094,0.3962,0.6038
163046.0,165556055.0,2002,,,,,,,,,,,,
163046.0,165556055.0,2003,,,0.0,0.0423,0.0317,0.0141,,0.0282,0.0035,0.8803,0.4296,0.5704
163046.0,165556055.0,2004,,,,,,,,,,,,
163046.0,165556055.0,2005,,,0.0,0.0363,0.0297,0.0198,,0.0198,0.0,0.8944,0.4422,0.5578
163046.0,165556055.0,2006,,,,,,,,,,,,
163046.0,165556055.0,2007,,,0.0,0.0586,0.0216,0.0185,,0.0,0.037,0.8642,0.4537,0.5463
163046.0,165556055.0,2008,12.0,,,,,,,,,,,
163046.0,165556055.0,2009,12.0,,0.0,0.0548,0.024,0.0137,,0.0377,0.0342,0.8356,0.4521,0.5479
163046.0,165556055.0,2010,13.0,,,,,,,,,,,
163046.0,165556055.0,2011,13.0,0.006,0.0,0.0569,0.0359,0.0299,0.0,0.0359,0.0269,0.8084,0.4731,0.5269
163046.0,165556055.0,2012,12.0,,,,,,,,,,,
163046.0,165556055.0,2013,12.0,0.0028,0.0,0.0876,0.0452,0.0395,0.0,0.0254,0.0141,0.7853,0.4718,0.5282
163046.0,165556055.0,2014,12.0,,,,,,,,,,,
163046.0,165556055.0,2015,11.0,0.0027,0.0,0.0914,0.0565,0.0349,0.0,0.0188,0.0134,0.7823,0.5134,0.4866
163046.0,165556055.0,2016,12.0,0.01,0.0,0.1037,0.0635,0.0301,0.0,0.0268,0.0067,0.7592,0.495,0.505
163046.0,165556055.0,2017,11.0,0.0083,0.0,0.0861,0.0639,0.0389,0.0,0.0222,0.0111,0.7694,0.5083,0.4917
163046.0,165556055.0,2018,12.0,0.0084,0.0,0.0899,0.0506,0.0365,0.0,0.0225,0.014,0.7781,0.5281,0.4719
163046.0,165556055.0,2019,12.0,0.0113,0.0,0.0963,0.051,0.0482,0.0,0.0227,0.017,0.7535,0.5212,0.4788
163046.0,165556055.0,2020,12.0,0.0062,0.0,0.1077,0.0646,0.0431,0.0,0.0246,0.0185,0.7354,0.5292,0.4708
163046.0,165556055.0,2021,12.0,0.009,0.0,0.0988,0.0509,0.0449,0.0,0.021,0.015,0.7605,0.521,0.479
163204.0,97061514.0,2001,,,0.0,0.1169,0.1299,0.013,,0.026,0.013,0.7013,0.3117,0.6883
163204.0,4210107443.0,2001,,,0.0,0.1169,0.1299,0.013,,0.026,0.013,0.7013,0.3117,0.6883
163204.0,97061514.0,2002,,,,,,,,,,,,
163204.0,4210107443.0,2002,,,,,,,,,,,,
163204.0,97061514.0,2003,,,0.0,0.084,0.084,0.0252,,0.0252,0.0672,0.7143,0.3782,0.6218
163204.0,4210107443.0,2003,,,0.0,0.084,0.084,0.0252,,0.0252,0.0672,0.7143,0.3782,0.6218
163204.0,97061514.0,2004,,,,,,,,,,,,
163204.0,4210107443.0,2004,,,,,,,,,,,,
163204.0,97061514.0,2005,,,0.0136,0.0588,0.0588,0.009,,0.0136,0.1041,0.7421,0.457,0.543
163204.0,4210107443.0,2005,,,0.0136,0.0588,0.0588,0.009,,0.0136,0.1041,0.7421,0.457,0.543
163204.0,97061514.0,2006,,,,,,,,,,,,
163204.0,4210107443.0,2006,,,,,,,,,,,,
163204.0,97061514.0,2007,,,0.0127,0.0506,0.0422,0.0169,,0.0211,0.1857,0.6709,0.4684,0.5316
163204.0,4210107443.0,2007,,,0.0127,0.0506,0.0422,0.0169,,0.0211,0.1857,0.6709,0.4684,0.5316
163204.0,97061514.0,2008,18.0,,,,,,,,,,,
163204.0,4210107443.0,2008,18.0,,,,,,,,,,,
163204.0,97061514.0,2009,19.0,,0.0088,0.0439,0.0439,0.0219,,0.0439,0.2412,0.5965,0.4781,0.5219
163204.0,4210107443.0,2009,19.0,,0.0088,0.0439,0.0439,0.0219,,0.0439,0.2412,0.5965,0.4781,0.5219
163204.0,97061514.0,2010,18.0,,,,,,,,,,,
163204.0,4210107443.0,2010,18.0,,,,,,,,,,,
163204.0,97061514.0,2011,19.0,0.0,0.0137,0.0731,0.0548,0.0228,0.0,0.0365,0.0776,0.7215,0.4658,0.5342
163204.0,4210107443.0,2011,19.0,0.0,0.0137,0.0731,0.0548,0.0228,0.0,0.0365,0.0776,0.7215,0.4658,0.5342
163204.0,97061514.0,2012,18.0,,,,,,,,,,,
163204.0,4210107443.0,2012,18.0,,,,,,,,,,,
163204.0,97061514.0,2013,17.0,0.0093,0.014,0.0841,0.0701,0.014,0.0,0.028,0.0935,0.6869,0.4626,0.5374
163204.0,4210107443.0,2013,17.0,0.0093,0.014,0.0841,0.0701,0.014,0.0,0.028,0.0935,0.6869,0.4626,0.5374
163204.0,97061514.0,2014,22.0,,,,,,,,,,,
163204.0,4210107443.0,2014,22.0,,,,,,,,,,,
163204.0,97061514.0,2015,22.0,0.0069,0.0069,0.0828,0.0828,0.0,0.0,0.0276,0.0759,0.7172,0.469,0.531
163204.0,4210107443.0,2015,22.0,0.0069,0.0069,0.0828,0.0828,0.0,0.0,0.0276,0.0759,0.7172,0.469,0.531
163204.0,97061514.0,2016,20.0,0.015,0.01,0.085,0.08,0.02,0.0,0.02,0.06,0.71,0.425,0.575
163204.0,4210107443.0,2016,20.0,0.015,0.01,0.085,0.08,0.02,0.0,0.02,0.06,0.71,0.425,0.575
163204.0,97061514.0,2017,19.0,0.0,0.0159,0.0741,0.0847,0.0053,0.0,0.0423,0.0423,0.7354,0.4444,0.5556
163204.0,4210107443.0,2017,19.0,0.0,0.0159,0.0741,0.0847,0.0053,0.0,0.0423,0.0423,0.7354,0.4444,0.5556
163204.0,97061514.0,2018,19.0,0.0,0.0134,0.0938,0.0982,0.0134,0.0,0.0848,0.058,0.6384,0.4286,0.5714
163204.0,4210107443.0,2018,19.0,0.0,0.0134,0.0938,0.0982,0.0134,0.0,0.0848,0.058,0.6384,0.4286,0.5714
163204.0,97061514.0,2019,19.0,0.0,0.0048,0.0909,0.1053,0.0191,0.0,0.0861,0.0574,0.6364,0.4354,0.5646
163204.0,4210107443.0,2019,19.0,0.0,0.0048,0.0909,0.1053,0.0191,0.0,0.0861,0.0574,0.6364,0.4354,0.5646
163204.0,97061514.0,2020,19.0,0.0,0.0049,0.0936,0.0837,0.0197,0.0,0.0936,0.0197,0.6847,0.468,0.532
163204.0,4210107443.0,2020,19.0,0.0,0.0049,0.0936,0.0837,0.0197,0.0,0.0936,0.0197,0.6847,0.468,0.532
163204.0,97061514.0,2021,18.0,0.0,0.0101,0.1055,0.0804,0.005,0.0,0.0905,0.0754,0.6332,0.4925,0.5075
163204.0,4210107443.0,2021,18.0,0.0,0.0101,0.1055,0.0804,0.005,0.0,0.0905,0.0754,0.6332,0.4925,0.5075
163268.0,79272384.0,2001,,,0.0016,0.1006,0.0552,0.0114,,0.1282,0.0,0.7029,0.3409,0.6591
163268.0,126744593.0,2001,,,0.0016,0.1006,0.0552,0.0114,,0.1282,0.0,0.7029,0.3409,0.6591
163268.0,79272384.0,2002,,,,,,,,,,,,
163268.0,126744593.0,2002,,,,,,,,,,,,
163268.0,79272384.0,2003,,,0.003,0.1151,0.0433,0.0105,,0.1435,0.0,0.6846,0.3363,0.6637
163268.0,126744593.0,2003,,,0.003,0.1151,0.0433,0.0105,,0.1435,0.0,0.6846,0.3363,0.6637
163268.0,79272384.0,2004,,,,,,,,,,,,
163268.0,126744593.0,2004,,,,,,,,,,,,
163268.0,79272384.0,2005,,,0.0,0.1106,0.0384,0.0092,,0.1444,0.0,0.6974,0.3533,0.6467
163268.0,126744593.0,2005,,,0.0,0.1106,0.0384,0.0092,,0.1444,0.0,0.6974,0.3533,0.6467
163268.0,79272384.0,2006,,,,,,,,,,,,
163268.0,126744593.0,2006,,,,,,,,,,,,
163268.0,79272384.0,2007,,,0.0,0.1143,0.0386,0.0129,,0.1571,0.0014,0.6757,0.3729,0.6271
163268.0,126744593.0,2007,,,0.0,0.1143,0.0386,0.0129,,0.1571,0.0014,0.6757,0.3729,0.6271
163268.0,79272384.0,2008,18.0,,,,,,,,,,,
163268.0,126744593.0,2008,18.0,,,,,,,,,,,
163268.0,79272384.0,2009,19.0,,0.0014,0.1491,0.0407,0.0108,,0.1409,0.0,0.6572,0.3875,0.6125
163268.0,126744593.0,2009,19.0,,0.0014,0.1491,0.0407,0.0108,,0.1409,0.0,0.6572,0.3875,0.6125
163268.0,79272384.0,2010,19.0,,,,,,,,,,,
163268.0,126744593.0,2010,19.0,,,,,,,,,,,
163268.0,79272384.0,2011,20.0,0.003,0.0015,0.1259,0.0501,0.0228,0.003,0.1123,0.0,0.6813,0.431,0.569
163268.0,126744593.0,2011,20.0,0.003,0.0015,0.1259,0.0501,0.0228,0.003,0.1123,0.0,0.6813,0.431,0.569
163268.0,79272384.0,2012,19.0,,,,,,,,,,,
163268.0,126744593.0,2012,19.0,,,,,,,,,,,
163268.0,79272384.0,2013,20.0,0.0016,0.0016,0.142,0.0468,0.0265,0.0062,0.0686,0.0,0.7067,0.4306,0.5694
163268.0,126744593.0,2013,20.0,0.0016,0.0016,0.142,0.0468,0.0265,0.0062,0.0686,0.0,0.7067,0.4306,0.5694
163268.0,79272384.0,2014,19.0,,,,,,,,,,,
163268.0,126744593.0,2014,19.0,,,,,,,,,,,
163268.0,79272384.0,2015,19.0,0.006,0.0,0.1559,0.06,0.0255,0.0,0.069,0.0,0.6837,0.4573,0.5427
163268.0,126744593.0,2015,19.0,0.006,0.0,0.1559,0.06,0.0255,0.0,0.069,0.0,0.6837,0.4573,0.5427
163268.0,79272384.0,2016,19.0,0.003,0.0,0.1619,0.059,0.0303,0.0,0.0711,0.0,0.6747,0.4539,0.5461
163268.0,126744593.0,2016,19.0,0.003,0.0,0.1619,0.059,0.0303,0.0,0.0711,0.0,0.6747,0.4539,0.5461
163268.0,79272384.0,2017,18.0,0.0044,0.0,0.1679,0.056,0.0324,0.0,0.056,0.0,0.6834,0.4492,0.5508
163268.0,126744593.0,2017,18.0,0.0044,0.0,0.1679,0.056,0.0324,0.0,0.056,0.0,0.6834,0.4492,0.5508
163268.0,79272384.0,2018,19.0,0.0088,0.0,0.1635,0.0526,0.0394,0.0,0.0788,0.0,0.6569,0.4482,0.5518
163268.0,126744593.0,2018,19.0,0.0088,0.0,0.1635,0.0526,0.0394,0.0,0.0788,0.0,0.6569,0.4482,0.5518
163268.0,79272384.0,2019,17.0,0.0071,0.0,0.1586,0.0571,0.0457,0.0,0.1,0.0,0.6314,0.4543,0.5457
163268.0,126744593.0,2019,17.0,0.0071,0.0,0.1586,0.0571,0.0457,0.0,0.1,0.0,0.6314,0.4543,0.5457
163268.0,79272384.0,2020,17.0,0.0084,0.0,0.1634,0.0545,0.0503,0.0,0.1034,0.0056,0.6145,0.4441,0.5559
163268.0,126744593.0,2020,17.0,0.0084,0.0,0.1634,0.0545,0.0503,0.0,0.1034,0.0056,0.6145,0.4441,0.5559
163268.0,79272384.0,2021,17.0,0.0086,0.0,0.1681,0.0546,0.0489,0.0,0.0991,0.0129,0.6078,0.4497,0.5503
163268.0,126744593.0,2021,17.0,0.0086,0.0,0.1681,0.0546,0.0489,0.0,0.0991,0.0129,0.6078,0.4497,0.5503
163286.0,66946132.0,2001,,,0.0015,0.0774,0.0558,0.0197,,0.1018,0.0405,0.7033,0.3434,0.6566
163286.0,66946132.0,2002,,,,,,,,,,,,
163286.0,66946132.0,2003,,,0.001,0.0856,0.0526,0.0215,,0.1181,0.0211,0.7,0.3457,0.6543
163286.0,66946132.0,2004,,,,,,,,,,,,
163286.0,66946132.0,2005,,,0.0014,0.0846,0.051,0.0227,,0.1244,0.0192,0.6966,0.3411,0.6589
163286.0,66946132.0,2006,,,,,,,,,,,,
163286.0,66946132.0,2007,,,0.0007,0.0956,0.0487,0.025,,0.1407,0.0201,0.6691,0.351,0.649
163286.0,66946132.0,2008,18.0,,,,,,,,,,,
163286.0,66946132.0,2009,18.0,,0.001,0.1078,0.0449,0.0265,,0.1383,0.0348,0.6467,0.3483,0.6517
163286.0,66946132.0,2010,18.0,,,,,,,,,,,
163286.0,66946132.0,2011,18.0,0.0031,0.0016,0.1216,0.0419,0.0347,0.0013,0.1391,0.045,0.6119,0.3584,0.6416
163286.0,66946132.0,2012,18.0,,,,,,,,,,,
163286.0,66946132.0,2013,18.0,0.0053,0.0013,0.1252,0.0419,0.0354,0.0006,0.1264,0.0807,0.5832,0.3595,0.6405
163286.0,66946132.0,2014,18.0,,,,,,,,,,,
163286.0,66946132.0,2015,17.0,0.0055,0.0009,0.1228,0.0453,0.0362,0.0009,0.144,0.0836,0.5609,0.3671,0.6329
163286.0,66946132.0,2016,17.0,0.0059,0.0015,0.1264,0.0469,0.0398,0.0009,0.1347,0.0887,0.5553,0.3779,0.6221
163286.0,66946132.0,2017,18.0,0.0077,0.0012,0.1332,0.0487,0.0452,0.0009,0.1362,0.0833,0.5436,0.3843,0.6157
163286.0,66946132.0,2018,18.0,0.0082,0.0012,0.1351,0.0514,0.0482,0.0009,0.136,0.086,0.533,0.3883,0.6117
163286.0,66946132.0,2019,18.0,0.0078,0.0017,0.1282,0.0546,0.0502,0.0006,0.1484,0.0803,0.5282,0.4011,0.5989
163286.0,66946132.0,2020,17.0,0.0075,0.0012,0.1319,0.0559,0.0508,0.0006,0.1334,0.0789,0.5398,0.4094,0.5906
163286.0,66946132.0,2021,18.0,0.0079,0.0012,0.135,0.0524,0.0477,0.0006,0.1291,0.0812,0.5451,0.4136,0.5864
163338.0,22407884.0,2001,,,0.0078,0.124,0.3721,0.0155,,0.0465,0.0,0.4341,0.4031,0.5969
163338.0,22407884.0,2002,,,,,,,,,,,,
163338.0,22407884.0,2003,,,0.0056,0.1124,0.4551,0.0112,,0.0,0.0,0.4157,0.4213,0.5787
163338.0,22407884.0,2004,,,,,,,,,,,,
163338.0,22407884.0,2005,,,0.0054,0.1189,0.4486,0.0108,,0.0,0.0162,0.4,0.4432,0.5568
163338.0,22407884.0,2006,,,,,,,,,,,,
163338.0,22407884.0,2007,,,0.0055,0.1257,0.4262,0.0273,,0.0055,0.0055,0.4044,0.4098,0.5902
163338.0,22407884.0,2008,18.0,,,,,,,,,,,
163338.0,22407884.0,2009,18.0,,0.0053,0.1005,0.4286,0.0265,,0.0159,0.0053,0.418,0.4339,0.5661
163338.0,22407884.0,2010,17.0,,,,,,,,,,,
163338.0,22407884.0,2011,16.0,0.014,0.014,0.1209,0.3814,0.0279,0.0,0.0512,0.0093,0.3814,0.4326,0.5674
163338.0,22407884.0,2012,16.0,,,,,,,,,,,
163338.0,22407884.0,2013,14.0,0.009,0.0135,0.1486,0.3468,0.0225,0.0,0.0495,0.0135,0.3964,0.4279,0.5721
163338.0,22407884.0,2014,14.0,,,,,,,,,,,
163338.0,22407884.0,2015,15.0,0.0126,0.0042,0.1506,0.3933,0.0335,0.0042,0.046,0.0084,0.3473,0.4435,0.5565
163338.0,22407884.0,2016,14.0,0.0132,0.0044,0.1711,0.3596,0.0351,0.0044,0.0526,0.0132,0.3465,0.4342,0.5658
163338.0,22407884.0,2017,13.0,0.0137,0.0046,0.1781,0.3379,0.032,0.0091,0.0594,0.0046,0.3607,0.4384,0.5616
163338.0,22407884.0,2018,12.0,0.0187,0.0,0.1963,0.3551,0.0374,0.0093,0.0421,0.0047,0.3364,0.4299,0.5701
163338.0,22407884.0,2019,11.0,0.0235,0.0,0.1831,0.3568,0.0329,0.0094,0.0329,0.0047,0.3568,0.4507,0.5493
163338.0,22407884.0,2020,10.0,0.0227,0.0,0.1909,0.3227,0.0318,0.0091,0.0318,0.0091,0.3818,0.4273,0.5727
163338.0,22407884.0,2021,8.0,0.0282,0.0,0.1878,0.3944,0.0235,0.0047,0.0282,0.0141,0.3192,0.4413,0.5587
163453.0,83909951.0,2001,,,0.0056,0.0861,0.6889,0.0167,,0.0278,0.0,0.175,0.4,0.6
163453.0,83909951.0,2002,,,,,,,,,,,,
163453.0,83909951.0,2003,,,0.0028,0.0917,0.6667,0.0139,,0.0306,0.0,0.1944,0.3917,0.6083
163453.0,83909951.0,2004,,,,,,,,,,,,
163453.0,83909951.0,2005,,,0.0,0.0881,0.6477,0.013,,0.0466,0.0,0.2047,0.3912,0.6088
163453.0,83909951.0,2006,,,,,,,,,,,,
163453.0,83909951.0,2007,,,0.0024,0.0753,0.6165,0.0212,,0.0918,0.0,0.1929,0.4024,0.5976
163453.0,83909951.0,2008,13.0,,,,,,,,,,,
163453.0,83909951.0,2009,14.0,,0.0023,0.0636,0.5977,0.0227,,0.1068,0.0,0.2068,0.3977,0.6023
163453.0,83909951.0,2010,14.0,,,,,,,,,,,
163453.0,83909951.0,2011,14.0,0.0224,0.0264,0.1179,0.5203,0.0102,0.002,0.0325,0.002,0.2663,0.3963,0.6037
163453.0,83909951.0,2012,10.0,,,,,,,,,,,
163453.0,83909951.0,2013,16.0,0.0198,0.0049,0.0667,0.3778,0.0074,0.0025,0.1309,0.2148,0.1753,0.4148,0.5852
163453.0,83909951.0,2014,14.0,,,,,,,,,,,
163453.0,83909951.0,2015,15.0,0.0205,0.0023,0.0753,0.4132,0.0137,0.0023,0.1416,0.1826,0.1484,0.4201,0.5799
163453.0,83909951.0,2016,13.0,0.0159,0.006,0.0755,0.4354,0.0139,0.002,0.1372,0.161,0.1531,0.4235,0.5765
163453.0,83909951.0,2017,13.0,0.0181,0.006,0.0704,0.4245,0.0121,0.002,0.167,0.1408,0.159,0.4306,0.5694
163453.0,83909951.0,2018,13.0,0.0174,0.0058,0.0618,0.4208,0.0135,0.0019,0.1776,0.1409,0.1602,0.4344,0.5656
163453.0,83909951.0,2019,13.0,0.018,0.006,0.06,0.422,0.01,0.002,0.194,0.14,0.148,0.442,0.558
163453.0,83909951.0,2020,13.0,0.0174,0.0065,0.0586,0.4382,0.0087,0.0022,0.1974,0.128,0.1432,0.4447,0.5553
163453.0,83909951.0,2021,16.0,0.014,0.007,0.0629,0.4382,0.0163,0.0023,0.1911,0.1189,0.1492,0.4452,0.5548
163462.0,4210134096.0,2001,,,0.0,0.019,0.019,0.019,,0.0095,0.0,0.9333,0.3238,0.6762
163462.0,4210134096.0,2002,,,,,,,,,,,,
163462.0,4210134096.0,2003,,,0.0,0.0097,0.0097,0.0194,,0.0,0.0,0.9612,0.3301,0.6699
163462.0,4210134096.0,2004,,,,,,,,,,,,
163462.0,4210134096.0,2005,,,0.0,0.0095,0.0095,0.019,,0.019,0.0,0.9429,0.3333,0.6667
163462.0,4210134096.0,2006,,,,,,,,,,,,
163462.0,4210134096.0,2007,,,0.0,0.0,0.0086,0.0172,,0.0172,0.0,0.9569,0.3879,0.6121
163462.0,4210134096.0,2008,13.0,,,,,,,,,,,
163462.0,4210134096.0,2009,12.0,0.0,0.0,0.0175,0.0175,0.0175,0.0,0.0088,0.0,0.9386,0.4386,0.5614
163462.0,4210134096.0,2010,13.0,,,,,,,,,,,
163462.0,4210134096.0,2011,14.0,0.0,0.0,0.0,0.0092,0.0183,0.0,0.0183,0.0,0.9541,0.4128,0.5872
163462.0,4210134096.0,2012,14.0,,,,,,,,,,,
163462.0,4210134096.0,2013,13.0,0.0,0.0,0.0175,0.0088,0.0175,0.0,0.0175,0.0088,0.9298,0.4386,0.5614
163462.0,4210134096.0,2014,13.0,,,,,,,,,,,
163462.0,4210134096.0,2015,12.0,0.0,0.0,0.0156,0.0313,0.0234,0.0234,0.0156,0.0,0.8906,0.4141,0.5859
163462.0,4210134096.0,2016,12.0,0.0,0.0,0.0154,0.0231,0.0231,0.0,0.0154,0.0,0.9231,0.4077,0.5923
163462.0,4210134096.0,2017,12.0,0.0,0.0,0.0382,0.0305,0.0382,0.0,0.0,0.0,0.8931,0.3817,0.6183
163462.0,4210134096.0,2018,13.0,0.0,0.0,0.0379,0.0303,0.0379,0.0,0.0,0.0,0.8939,0.3939,0.6061
163462.0,4210134096.0,2019,12.0,0.0,0.0,0.0305,0.0382,0.0382,0.0,0.0,0.0,0.8931,0.3969,0.6031
163462.0,4210134096.0,2020,14.0,0.0,0.0,0.0391,0.0391,0.0391,0.0,0.0,0.0,0.8828,0.3906,0.6094
163462.0,4210134096.0,2021,14.0,0.008,0.0,0.048,0.048,0.04,0.0,0.0,0.0,0.856,0.384,0.616
163578.0,15881279.0,2001,,,0.0,0.0227,0.0,0.0227,,0.0,0.0,0.9545,0.6705,0.3295
163578.0,15881279.0,2002,,,,,,,,,,,,
163578.0,15881279.0,2003,,,0.0,0.0123,0.0,0.0247,,0.0,0.0,0.963,0.642,0.358
163578.0,15881279.0,2004,,,,,,,,,,,,
163578.0,15881279.0,2005,,,0.0,0.0128,0.0256,0.0256,,0.0,0.0,0.9359,0.6923,0.3077
163578.0,15881279.0,2006,,,,,,,,,,,,
163578.0,15881279.0,2007,,,0.0,0.0361,0.0361,0.0361,,0.0,0.0,0.8916,0.7349,0.2651
163578.0,15881279.0,2008,10.0,,,,,,,,,,,
163578.0,15881279.0,2009,11.0,0.0,0.0,0.0594,0.0495,0.0198,0.0099,0.0,0.0,0.8614,0.6931,0.3069
163578.0,15881279.0,2010,12.0,,,,,,,,,,,
163578.0,15881279.0,2011,12.0,0.0,0.0,0.0577,0.0673,0.0288,0.0,0.0192,0.0,0.8269,0.7115,0.2885
163578.0,15881279.0,2012,12.0,,,,,,,,,,,
163578.0,15881279.0,2013,12.0,0.016,0.0,0.064,0.048,0.032,0.0,0.0,0.0,0.84,0.72,0.28
163578.0,15881279.0,2014,11.0,,,,,,,,,,,
163578.0,15881279.0,2015,12.0,0.0168,0.0,0.0756,0.042,0.0504,0.0,0.0,0.0,0.8151,0.7227,0.2773
163578.0,15881279.0,2016,7.0,0.0095,0.0,0.0762,0.0476,0.0381,0.0,0.0,0.0,0.8286,0.7238,0.2762
163578.0,15881279.0,2017,7.0,0.0093,0.0,0.0741,0.0556,0.037,0.0,0.0,0.0,0.8241,0.7037,0.2963
163578.0,15881279.0,2018,10.0,0.0093,0.0,0.0561,0.0561,0.0561,0.0,0.0,0.0,0.8224,0.7103,0.2897
163578.0,15881279.0,2019,7.0,0.0094,0.0,0.066,0.0566,0.0094,0.0,0.0,0.0189,0.8396,0.7075,0.2925
163578.0,15881279.0,2020,7.0,0.0101,0.0,0.0606,0.0606,0.0606,0.0,0.0,0.0,0.8081,0.7273,0.2727
163578.0,15881279.0,2021,7.0,0.0106,0.0,0.0745,0.0745,0.0532,0.0,0.0,0.0,0.7872,0.734,0.266
163657.0,129698858.0,2001,,,0.012,0.024,0.22,0.024,,0.028,0.0,0.692,0.568,0.432
163657.0,129698858.0,2002,,,,,,,,,,,,
163657.0,129698858.0,2003,,,0.0201,0.0201,0.2329,0.0201,,0.0201,0.0,0.6867,0.6104,0.3896
163657.0,129698858.0,2004,,,,,,,,,,,,
163657.0,129698858.0,2005,,,0.0152,0.0189,0.2538,0.0189,,0.0379,0.0,0.6553,0.5871,0.4129
163657.0,129698858.0,2006,,,,,,,,,,,,
163657.0,129698858.0,2007,,,0.0123,0.0246,0.2787,0.0164,,0.041,0.0,0.627,0.5984,0.4016
163657.0,129698858.0,2008,12.0,,,,,,,,,,,
163657.0,129698858.0,2009,16.0,,0.0083,0.0332,0.2988,0.0249,,0.0083,0.0,0.6266,0.5934,0.4066
163657.0,129698858.0,2010,16.0,,,,,,,,,,,
163657.0,129698858.0,2011,16.0,0.0122,0.0,0.049,0.298,0.0163,0.0,0.0122,0.0041,0.6082,0.6041,0.3959
163657.0,129698858.0,2012,16.0,,,,,,,,,,,
163657.0,129698858.0,2013,15.0,0.0167,0.0,0.0502,0.2971,0.0167,0.0,0.0,0.0167,0.6025,0.6192,0.3808
163657.0,129698858.0,2014,15.0,,,,,,,,,,,
163657.0,129698858.0,2015,15.0,0.0568,0.0,0.0076,0.3447,0.0189,0.0038,0.0114,0.0189,0.5379,0.6515,0.3485
163657.0,129698858.0,2016,16.0,0.0077,0.0,0.0575,0.3755,0.0192,0.0,0.0192,0.0383,0.4828,0.6437,0.3563
163657.0,129698858.0,2017,15.0,0.0159,0.0,0.0516,0.3849,0.0119,0.0,0.0159,0.0397,0.4802,0.6508,0.3492
163657.0,129698858.0,2018,16.0,0.0155,0.0039,0.0504,0.3953,0.0116,0.0,0.0116,0.031,0.4806,0.6395,0.3605
163657.0,129698858.0,2019,17.0,0.0154,0.0,0.0541,0.417,0.0193,0.0,0.0116,0.0386,0.444,0.6371,0.3629
163657.0,129698858.0,2020,18.0,0.012,0.0,0.0522,0.4418,0.0241,0.0,0.012,0.0281,0.4297,0.6426,0.3574
163657.0,129698858.0,2021,16.0,0.0118,0.0,0.063,0.4291,0.0276,0.0,0.0197,0.0276,0.4213,0.6535,0.3465
163851.0,9364636.0,2001,,,0.0,0.0378,0.0447,0.0034,,0.0,0.0,0.9141,0.3849,0.6151
163851.0,9364636.0,2002,,,,,,,,,,,,
163851.0,9364636.0,2003,,,0.0,0.0357,0.0422,0.0065,,0.0065,0.0,0.9091,0.4253,0.5747
163851.0,9364636.0,2004,,,,,,,,,,,,
163851.0,9364636.0,2005,,,0.0,0.033,0.048,0.009,,0.018,0.0,0.8919,0.4535,0.5465
163851.0,9364636.0,2006,,,,,,,,,,,,
163851.0,9364636.0,2007,,,0.0,0.0386,0.0579,0.011,,0.0331,0.0,0.8595,0.4408,0.5592
163851.0,9364636.0,2008,16.0,,,,,,,,,,,
163851.0,9364636.0,2009,17.0,,0.0026,0.05,0.0553,0.0158,,0.0211,0.0053,0.85,0.4605,0.5395
163851.0,9364636.0,2010,17.0,,,,,,,,,,,
163851.0,9364636.0,2011,17.0,0.0,0.0,0.0574,0.0574,0.015,0.0,0.0175,0.0075,0.8454,0.4663,0.5337
163851.0,9364636.0,2012,17.0,,,,,,,,,,,
163851.0,9364636.0,2013,16.0,0.0,0.0,0.061,0.0561,0.022,0.0,0.0122,0.0098,0.839,0.4829,0.5171
163851.0,9364636.0,2014,16.0,,,,,,,,,,,
163851.0,9364636.0,2015,16.0,0.0,0.0,0.0771,0.0554,0.0241,0.0,0.0096,0.0096,0.8241,0.4867,0.5133
163851.0,9364636.0,2016,16.0,0.0024,0.0,0.0754,0.0584,0.017,0.0,0.0097,0.0073,0.8297,0.4939,0.5061
163851.0,9364636.0,2017,16.0,0.0046,0.0023,0.0782,0.0552,0.0138,0.0,0.0184,0.0046,0.823,0.5103,0.4897
163851.0,9364636.0,2018,15.0,0.0023,0.0023,0.0878,0.0563,0.0225,0.0,0.018,0.0023,0.8086,0.5068,0.4932
163851.0,9364636.0,2019,15.0,0.0022,0.0,0.0897,0.0538,0.0247,0.0,0.0179,0.0067,0.8049,0.5157,0.4843
163851.0,9364636.0,2020,15.0,0.0046,0.0023,0.0979,0.0501,0.0228,0.0,0.0205,0.0046,0.7973,0.5171,0.4829
163851.0,9364636.0,2021,14.0,0.0045,0.0,0.1056,0.0472,0.0247,0.0,0.0427,0.0045,0.7708,0.5213,0.4787
163912.0,78874557.0,2001,,,0.0,0.0787,0.0709,0.0236,,0.0472,0.0,0.7795,0.4567,0.5433
163912.0,78874557.0,2002,,,,,,,,,,,,
163912.0,78874557.0,2003,,,0.0,0.0635,0.0635,0.0317,,0.0317,0.0,0.8095,0.4444,0.5556
163912.0,78874557.0,2004,,,,,,,,,,,,
