Year,Canonical_Name,Fuzzy_Matches,Institution_1,Institution_2
2008,Christina A Palacios,Christina A Palacios,Arizona State University,University Of Arizona
2008,Christina A Palacios,Christina A Palacios,Northern Arizona University,University Of Arizona
2008,Janet Napolitano,Janet Napolitano,Arizona State University,Northern Arizona University
2008,Janet Napolitano,Janet Napolitano,Arizona State University,University Of Arizona
2008,Janet Napolitano,Janet Napolitano,Northern Arizona University,University Of Arizona
2008,Anne L Mariucci,Anne L Mariucci,Arizona State University,Northern Arizona University
2008,Anne L Mariucci,Anne L Mariucci,Arizona State University,University Of Arizona
2008,Anne L Mariucci,Anne L Mariucci,Northern Arizona University,University Of Arizona
2008,Gary Stuart,Gary Stuart,Arizona State University,Northern Arizona University
2008,Gary Stuart,Gary Stuart,Arizona State University,University Of Arizona
2008,Gary Stuart,Gary Stuart,Northern Arizona University,University Of Arizona
2008,Fred Duval,Fred Duval,Arizona State University,Northern Arizona University
2008,Fred Duval,Fred Duval,Arizona State University,University Of Arizona
2008,Fred Duval,Fred Duval,Northern Arizona University,University Of Arizona
2008,Dennis W Deconcini,Dennis W Deconcini,Arizona State University,Northern Arizona University
2008,Dennis W Deconcini,Dennis W Deconcini,Arizona State University,University Of Arizona
2008,Dennis W Deconcini,Dennis W Deconcini,Northern Arizona University,University Of Arizona
2008,Ernest Calderon,Ernest Calderon,Arizona State University,Northern Arizona University
2008,Ernest Calderon,Ernest Calderon,Arizona State University,University Of Arizona
2008,Ernest Calderon,Ernest Calderon,Northern Arizona University,University Of Arizona
2008,Robert Bulla,Robert Bulla,Arizona State University,Northern Arizona University
2008,Robert Bulla,Robert Bulla,Arizona State University,University Of Arizona
2008,Robert Bulla,Robert Bulla,Northern Arizona University,University Of Arizona
2008,Fred Boice,Fred Boice,Arizona State University,Northern Arizona University
2008,Fred Boice,Fred Boice,Arizona State University,University Of Arizona
2008,Fred Boice,Fred Boice,Northern Arizona University,University Of Arizona
2008,Tom Horne,Tom Horne,Arizona State University,Northern Arizona University
2008,Tom Horne,Tom Horne,Arizona State University,University Of Arizona
2008,Tom Horne,Tom Horne,Northern Arizona University,University Of Arizona
2008,Robert R Bob Riley,Robert R Bob Riley,Auburn University,University Of South Alabama
2008,Laree Estes Perez,Laree Estes Perez,Baylor College Of Medicine,Baylor University
2008,Robert Theron Brockman,Robert Theron Brockman,Baylor College Of Medicine,Rice University
2008,Rev Kirbyjon H Caldwell,Rev Kirbyjon H Caldwell,Baylor College Of Medicine,Southern Methodist University
2008,Sue Thilo,Sue Thilo,Boise State University,Idaho State University
2008,Milford Terrell,Milford Terrell,Boise State University,Idaho State University
2008,Laird Stone,Laird Stone,Boise State University,Idaho State University
2008,Tom Luna,Tom Luna,Boise State University,Idaho State University
2008,Roderick W Lewis,Roderick W Lewis,Boise State University,Idaho State University
2008,Roderick W Lewis,Roderick W Lewis,Boise State University,University Of Idaho
2008,Roderick W Lewis,Roderick W Lewis,Idaho State University,University Of Idaho
2008,Blake G Hall,Blake G Hall,Boise State University,Idaho State University
2008,Blake G Hall,Blake G Hall,Boise State University,University Of Idaho
2008,Blake G Hall,Blake G Hall,Idaho State University,University Of Idaho
2008,John L Lamattina,John L Lamattina,Boston College,Worcester Polytechnic Institute
2008,Rev Robert B Lawton,Rev Robert B Lawton,Boston College,Loyola Marymount University
2008,Rev Bradley M Schaeffer,Rev Bradley M Schaeffer,Boston College,Georgetown University
2008,Rev Scott R Pilarz,Rev Scott R Pilarz,Boston College,Loyola University Chicago
2008,Thomas H Lee,Thomas H Lee,Brandeis University,Rockefeller University
2008,E John Rosenwald,E John Rosenwald,Brandeis University,Columbia University
2008,E John Rosenwald,E John Rosenwald,Brandeis University,New York University
2008,E John Rosenwald,E John Rosenwald,Columbia University,New York University
2008,Karen M Levy,Karen M Levy,Brown University,Rockefeller University
2008,Martin J Granoff,Martin J Granoff,Brown University,Tufts University
2008,George L Argyros,George L Argyros,California Institute Of Technology,Chapman University
2008,Gordon M Binder,Gordon M Binder,California Institute Of Technology,Massachusetts Institute Of Technology
2008,David L Lee,David L Lee,California Institute Of Technology,University Of Southern California
2008,James F Rothenberg,James F Rothenberg,California Institute Of Technology,Harvard University
2008,Erroll B Davis,Erroll B Davis,Carnegie Mellon University,University Of Chicago
2008,William S Dietrich Ii,William S Dietrich Ii,Carnegie Mellon University,University Of Pittsburgh
2008,Luke Ravenstahl,Luke Ravenstahl,Carnegie Mellon University,University Of Pittsburgh
2008,The Most Reverend John J Myers,The Most Reverend John J Myers,Catholic University Of America,Seton Hall University
2008,The Most Reverend Harry J Flynn,The Most Reverend Harry J Flynn,Catholic University Of America,University Of St Thomas Minnesota
2008,James V Mazzo,James V Mazzo,Chapman University,University Of San Diego
2008,Paul M Horn,Paul M Horn,Clarkson University,Polytechnic University
2008,James R Williams,James R Williams,Clemson University,Mercer University
2008,Cory A Booker,Cory A Booker,Columbia University,New Jersey Institute Of Technology
2008,Ruth L Gottesman,Ruth L Gottesman,Columbia University,Yeshiva University
2008,Martin Y Tang,Martin Y Tang,Cornell University,Massachusetts Institute Of Technology
2008,Ratan N Tata,Ratan N Tata,Cornell University,University Of Southern California
2008,Paul A Gould,Paul A Gould,Cornell University,New School
2008,Peter C Meinig,Peter C Meinig,Cornell University,University Of Tulsa
2008,Kenneth E Stinson,Kenneth E Stinson,Creighton University,University Of Notre Dame
2008,Russell L Carson,Russell L Carson,Dartmouth College,Rockefeller University
2008,Bertram L Scott,Bertram L Scott,Depaul University,University Of North Carolina At Charlotte
2008,Jeffrey P Orleans,Jeffrey P Orleans,Drexel University,Thomas Jefferson University
2008,David M Rubenstein,David M Rubenstein,Duke University,Johns Hopkins University
2008,David M Rubenstein,David M Rubenstein,Duke University,University Of Chicago
2008,David M Rubenstein,David M Rubenstein,Johns Hopkins University,University Of Chicago
2008,William H Watkins,William H Watkins,East Tennessee State University,Middle Tennessee State University
2008,William H Watkins,William H Watkins,East Tennessee State University,Tennessee State University
2008,William H Watkins,William H Watkins,East Tennessee State University,Tennessee Technological University
2008,William H Watkins,William H Watkins,East Tennessee State University,University Of Memphis
2008,William H Watkins,William H Watkins,Middle Tennessee State University,Tennessee State University
2008,William H Watkins,William H Watkins,Middle Tennessee State University,Tennessee Technological University
2008,William H Watkins,William H Watkins,Middle Tennessee State University,University Of Memphis
2008,William H Watkins,William H Watkins,Tennessee State University,Tennessee Technological University
2008,William H Watkins,William H Watkins,Tennessee State University,University Of Memphis
2008,William H Watkins,William H Watkins,Tennessee Technological University,University Of Memphis
2008,Robert P Thomas,Robert P Thomas,East Tennessee State University,Middle Tennessee State University
2008,Robert P Thomas,Robert P Thomas,East Tennessee State University,Tennessee State University
2008,Robert P Thomas,Robert P Thomas,East Tennessee State University,Tennessee Technological University
2008,Robert P Thomas,Robert P Thomas,East Tennessee State University,University Of Memphis
2008,Robert P Thomas,Robert P Thomas,Middle Tennessee State University,Tennessee State University
2008,Robert P Thomas,Robert P Thomas,Middle Tennessee State University,Tennessee Technological University
2008,Robert P Thomas,Robert P Thomas,Middle Tennessee State University,University Of Memphis
2008,Robert P Thomas,Robert P Thomas,Tennessee State University,Tennessee Technological University
2008,Robert P Thomas,Robert P Thomas,Tennessee State University,University Of Memphis
2008,Robert P Thomas,Robert P Thomas,Tennessee Technological University,University Of Memphis
2008,Lana Seivers,Lana Seivers,East Tennessee State University,Middle Tennessee State University
2008,Lana Seivers,Lana Seivers,East Tennessee State University,Tennessee State University
2008,Lana Seivers,Lana Seivers,East Tennessee State University,Tennessee Technological University
2008,Lana Seivers,Lana Seivers,East Tennessee State University,University Of Memphis
2008,Lana Seivers,Lana Seivers,Middle Tennessee State University,Tennessee State University
2008,Lana Seivers,Lana Seivers,Middle Tennessee State University,Tennessee Technological University
2008,Lana Seivers,Lana Seivers,Middle Tennessee State University,University Of Memphis
2008,Lana Seivers,Lana Seivers,Tennessee State University,Tennessee Technological University
2008,Lana Seivers,Lana Seivers,Tennessee State University,University Of Memphis
2008,Lana Seivers,Lana Seivers,Tennessee Technological University,University Of Memphis
2008,Howard Roddy,Howard Roddy,East Tennessee State University,Middle Tennessee State University
2008,Howard Roddy,Howard Roddy,East Tennessee State University,Tennessee State University
2008,Howard Roddy,Howard Roddy,East Tennessee State University,Tennessee Technological University
2008,Howard Roddy,Howard Roddy,East Tennessee State University,University Of Memphis
2008,Howard Roddy,Howard Roddy,Middle Tennessee State University,Tennessee State University
2008,Howard Roddy,Howard Roddy,Middle Tennessee State University,Tennessee Technological University
2008,Howard Roddy,Howard Roddy,Middle Tennessee State University,University Of Memphis
2008,Howard Roddy,Howard Roddy,Tennessee State University,Tennessee Technological University
2008,Howard Roddy,Howard Roddy,Tennessee State University,University Of Memphis
2008,Howard Roddy,Howard Roddy,Tennessee Technological University,University Of Memphis
2008,J Stanley Rogers,J Stanley Rogers,East Tennessee State University,Middle Tennessee State University
2008,J Stanley Rogers,J Stanley Rogers,East Tennessee State University,Tennessee State University
2008,J Stanley Rogers,J Stanley Rogers,East Tennessee State University,Tennessee Technological University
2008,J Stanley Rogers,J Stanley Rogers,East Tennessee State University,University Of Memphis
2008,J Stanley Rogers,J Stanley Rogers,Middle Tennessee State University,Tennessee State University
2008,J Stanley Rogers,J Stanley Rogers,Middle Tennessee State University,Tennessee Technological University
2008,J Stanley Rogers,J Stanley Rogers,Middle Tennessee State University,University Of Memphis
2008,J Stanley Rogers,J Stanley Rogers,Tennessee State University,Tennessee Technological University
2008,J Stanley Rogers,J Stanley Rogers,Tennessee State University,University Of Memphis
2008,J Stanley Rogers,J Stanley Rogers,Tennessee Technological University,University Of Memphis
2008,Richard G Rhoda,Richard G Rhoda,East Tennessee State University,Middle Tennessee State University
2008,Richard G Rhoda,Richard G Rhoda,East Tennessee State University,Tennessee State University
2008,Richard G Rhoda,Richard G Rhoda,East Tennessee State University,Tennessee Technological University
2008,Richard G Rhoda,Richard G Rhoda,East Tennessee State University,University Of Memphis
2008,Richard G Rhoda,Richard G Rhoda,Middle Tennessee State University,Tennessee State University
2008,Richard G Rhoda,Richard G Rhoda,Middle Tennessee State University,Tennessee Technological University
2008,Richard G Rhoda,Richard G Rhoda,Middle Tennessee State University,University Of Memphis
2008,Richard G Rhoda,Richard G Rhoda,Tennessee State University,Tennessee Technological University
2008,Richard G Rhoda,Richard G Rhoda,Tennessee State University,University Of Memphis
2008,Richard G Rhoda,Richard G Rhoda,Tennessee Technological University,University Of Memphis
2008,Ken Givens,Ken Givens,East Tennessee State University,Tennessee State University
